Product_ID,Category,Sub_Category,Product_Name,Sales_Value,Quantity,Discount,Profit,Order_Code,Customer_ID
TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,653.00,7.00,70.00%,-935.96,165344,SB-20290
TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,600.00,5.00,40.00%,70.00,165358,SV-20365
OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,14.00,3.00,20.00%,4.49,165379,BM-11650
FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",183.00,2.00,30.00%,-36.67,165386,CM-12190
OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,5.00,1.00,80.00%,-8.47,165393,NC-18415
TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,48.00,3.00,20.00%,4.80,165414,LS-17245
OFF-PA-10004100,Office Supplies,Paper,Xerox 216,31.00,6.00,20.00%,10.89,165428,JL-15130
TEC-AC-10004127,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,27.00,4.00,20.00%,-1.36,165449,AP-10720
FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,1079.00,6.00,30.00%,-15.42,165456,TB-21625
OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",5.00,1.00,20.00%,1.65,165470,HJ-14875
OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,48.00,5.00,20.00%,6.04,165477,RE-19405
OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,55.00,3.00,20.00%,17.82,165484,HK-14890
TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,266.00,7.00,0.00%,63.82,165491,HW-14935
OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,1564.00,13.00,0.00%,406.72,165505,CB-12535
FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",603.00,7.00,30.00%,-163.58,165512,VS-21820
OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,9.00,5.00,80.00%,-13.72,165540,TM-21010
OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",11.00,2.00,0.00%,5.32,165554,AJ-10780
OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",25.00,3.00,0.00%,7.61,165561,CR-12580
OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.00,5.00,20.00%,7.21,165568,BF-11020
FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.00,5.00,60.00%,-11.32,165589,TB-21595
OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,50.00,2.00,0.00%,9.49,165603,SS-20140
OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,543.00,3.00,0.00%,152.02,165624,FH-14350
TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,882.00,7.00,0.00%,229.30,165659,LT-17110
OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.00,4.00,20.00%,5.52,165673,MN-17935
OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,35.00,2.00,0.00%,12.26,165687,CS-12355
OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,33.00,1.00,20.00%,2.46,165715,BG-11035
FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,146.00,6.00,70.00%,-247.80,165743,MM-18055
OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,31.00,5.00,70.00%,-23.89,165757,PL-18925
FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,945.00,6.00,40.00%,-299.26,165764,SH-20395
FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,118.00,1.00,10.00%,1.31,165799,SG-20470
TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,201.00,3.00,0.00%,50.24,165806,VM-21685
OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,29.00,3.00,20.00%,2.56,165813,BM-11785
OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,13.00,2.00,0.00%,6.22,165820,DW-13585
FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,51.00,6.00,20.00%,8.21,165827,MF-17665
TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,282.00,3.00,0.00%,78.95,165841,DB-13210
TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,1350.00,3.00,0.00%,364.46,165848,EN-13780
FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,351.00,3.00,20.00%,4.39,165862,GK-14620
OFF-AP-10002472,Office Supplies,Appliances,3M Office Air Cleaner,156.00,6.00,0.00%,54.56,165869,LS-17200
TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,219.00,2.00,20.00%,19.18,165904,HR-14770
OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,82.00,2.00,0.00%,40.17,165918,BD-11770
OFF-AR-10000588,Office Supplies,Art,Newell 345,48.00,3.00,20.00%,3.57,165953,EP-13915
OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",33.00,7.00,20.00%,3.69,165974,DL-12865
TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,340.00,5.00,20.00%,42.49,165995,BG-11740
TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,450.00,9.00,0.00%,157.47,166037,CL-12700
TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,660.00,3.00,0.00%,197.99,166051,JK-15625
FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872.00,4.00,0.00%,244.25,166086,CT-11995
OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.00,9.00,0.00%,654.76,166093,RW-19540
TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,200.00,5.00,0.00%,21.99,166128,LW-17215
OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",139.00,4.00,20.00%,17.43,166135,SC-20440
FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,310.00,3.00,30.00%,-48.78,166142,MM-17260
TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),72.00,3.00,20.00%,7.20,166163,CY-12745
TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,470.00,1.00,0.00%,136.30,166184,HR-14830
TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,409.00,7.00,20.00%,76.64,166191,DK-13150
FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,163.00,3.00,0.00%,34.15,166198,JW-15955
TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1100.00,5.00,20.00%,82.50,166219,BP-11185
OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,68.00,1.00,0.00%,18.32,166226,TC-21535
TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24.00,2.00,20.00%,-2.70,166233,MO-17950
OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,9.00,2.00,80.00%,-19.60,166240,DH-13075
TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,200.00,1.00,0.00%,86.00,166275,SS-20590
OFF-PA-10003022,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,123.00,7.00,20.00%,40.00,166282,PK-19075
OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,315.00,3.00,0.00%,150.98,166296,KF-16285
FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,9.00,2.00,60.00%,-7.48,166310,JS-15940
OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,220.00,4.00,0.00%,107.72,166317,JE-15610
OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,849.00,4.00,20.00%,-21.21,166324,BE-11455
OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,15.00,3.00,70.00%,-10.38,166338,MP-18175
TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,106.00,6.00,20.00%,-9.28,166373,JF-15565
TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,112.00,2.00,0.00%,26.88,166380,EB-13750
OFF-FA-10001843,Office Supplies,Fasteners,Staples,15.00,6.00,0.00%,6.97,166394,VM-21835
OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,11.00,3.00,0.00%,0.22,166415,ME-17725
TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1000.00,2.00,0.00%,449.99,166429,TG-21310
FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,977.00,6.00,10.00%,173.74,166436,TS-21370
FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,38.00,7.00,0.00%,16.46,166443,LH-17020
OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,25.00,2.00,0.00%,11.54,166457,PF-19120
TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,480.00,2.00,20.00%,60.00,166464,PG-18895
TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.00,4.00,20.00%,68.20,166471,MG-17650
OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",17.00,2.00,20.00%,5.57,166485,AH-10210
OFF-PA-10002262,Office Supplies,Paper,Xerox 192,26.00,4.00,0.00%,12.44,166492,RP-19390
OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,9.00,3.00,0.00%,2.41,166499,VG-21805
TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,600.00,10.00,0.00%,191.97,166520,KE-16420
TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,165.00,3.00,0.00%,47.81,166555,JK-15205
OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.00,2.00,20.00%,-55.26,166576,JM-15865
TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,972.00,3.00,20.00%,109.34,166583,VD-21670
OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",76.00,2.00,0.00%,35.66,166590,NC-18625
OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,18.00,3.00,0.00%,8.79,166604,AH-10690
OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,69.00,9.00,70.00%,-48.12,166611,CK-12760
OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,24.00,1.00,0.00%,6.15,166618,DP-13000
OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,25.00,2.00,0.00%,11.78,166625,JM-15580
OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",64.00,2.00,20.00%,19.99,166653,NP-18685
FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.00,4.00,20.00%,-59.84,166660,TB-21250
OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,264.00,6.00,0.00%,71.25,166674,RB-19360
TEC-PH-10004094,Technology,Phones,Motorola L703CM,1123.00,9.00,20.00%,70.20,166688,RD-19480
FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",518.00,8.00,20.00%,-97.18,166695,CC-12430
FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",421.00,2.00,30.00%,-6.02,166716,CR-12730
OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,39.00,1.00,20.00%,-8.80,166730,DD-13570
FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,363.00,3.00,0.00%,36.29,166744,DN-13690
FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,164.00,2.00,0.00%,40.97,166772,HJ-14875
OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,31.00,4.00,0.00%,8.39,166800,AG-10300
OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,12.00,2.00,0.00%,5.66,166828,JF-15415
OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.00,2.00,20.00%,-55.26,166835,DK-13375
FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,44.00,2.00,60.00%,-52.17,166849,SJ-20125
TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.00,3.00,0.00%,8.11,166856,TS-21505
OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,510.00,7.00,20.00%,-127.37,166863,SC-20020
OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,11.00,6.00,20.00%,1.70,166884,CK-12205
FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.00,5.00,10.00%,-6.55,166891,CC-12220
TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,144.00,6.00,20.00%,17.99,166898,KH-16630
OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,82.00,2.00,0.00%,40.17,166912,BE-11335
TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,196.00,5.00,20.00%,19.60,166919,AH-10210
FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",142.00,2.00,0.00%,41.17,166926,SO-20335
OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,2.00,1.00,0.00%,0.65,166933,MG-17890
FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,1523.00,9.00,10.00%,169.18,166947,EB-13750
FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.00,5.00,20.00%,148.70,166954,BT-11305
OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,52.00,3.00,0.00%,13.89,166961,CD-12790
FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,693.00,11.00,20.00%,190.43,166975,SH-20635
FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",69.00,2.00,10.00%,14.62,166989,RM-19675
FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.00,3.00,20.00%,-6.42,167003,VS-21820
OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,564.00,4.00,20.00%,21.14,167010,VT-21700
OFF-SU-10001935,Office Supplies,Supplies,Staple remover,4.00,2.00,0.00%,0.17,167017,DC-12850
OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,8.00,5.00,0.00%,4.20,167080,LC-16930
FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,479.00,2.00,20.00%,47.85,167094,DK-12835
OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,222.00,4.00,0.00%,106.52,167101,BM-11650
OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,589.00,2.00,20.00%,184.00,167115,EH-14185
OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",66.00,2.00,20.00%,22.95,167150,BP-11185
OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,56.00,2.00,0.00%,9.99,167164,AG-10270
FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2574.00,9.00,0.00%,746.41,167199,ME-17320
TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,22.00,4.00,20.00%,6.43,167220,JB-15925
OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,84.00,10.00,0.00%,20.98,167227,NP-18670
FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,312.00,3.00,0.00%,43.68,167241,BD-11320
OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,147.00,3.00,0.00%,73.41,167255,RH-19510
TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,742.00,8.00,20.00%,83.51,167262,AC-10450
OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,6.00,2.00,20.00%,2.17,167269,PB-19150
OFF-AR-10004078,Office Supplies,Art,Newell 312,12.00,2.00,0.00%,3.50,167290,JF-15295
TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1650.00,5.00,0.00%,659.98,167318,GZ-14545
FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,1014.00,7.00,20.00%,76.01,167339,TD-20995
TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,112.00,7.00,0.00%,43.60,167360,RB-19435
OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,40.00,6.00,20.00%,12.51,167374,GM-14500
FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,242.00,2.00,0.00%,41.13,167381,EH-14005
TEC-PH-10004977,Technology,Phones,GE 30524EE4,980.00,5.00,0.00%,284.19,167395,KM-16720
OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.00,5.00,0.00%,83.28,167402,CP-12085
OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",55.00,5.00,0.00%,26.90,167416,JM-15580
TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323.00,3.00,0.00%,129.35,167472,CK-12595
OFF-PA-10002105,Office Supplies,Paper,Xerox 223,19.00,3.00,0.00%,9.33,167479,AI-10855
FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,200.00,5.00,0.00%,39.98,167486,JO-15145
OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",31.00,10.00,70.00%,-25.06,167507,SA-20830
OFF-LA-10004093,Office Supplies,Labels,Avery 486,18.00,3.00,20.00%,5.92,167542,KD-16495
FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,298.00,6.00,30.00%,-4.26,167549,EM-14200
FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414.00,8.00,0.00%,124.20,167556,JM-15250
FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,216.00,4.00,30.00%,-58.50,167570,EG-13900
OFF-PA-10000029,Office Supplies,Paper,Xerox 224,7.00,1.00,0.00%,3.11,167584,LC-16870
FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30.00,2.00,60.00%,-31.86,167605,RB-19570
TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,101.00,2.00,20.00%,21.42,167626,MY-18295
OFF-PA-10004888,Office Supplies,Paper,Xerox 217,16.00,3.00,20.00%,5.44,167633,BW-11200
OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,287.00,7.00,0.00%,140.60,167640,FC-14245
OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,62.00,2.00,0.00%,27.88,167661,MP-18175
OFF-LA-10004544,Office Supplies,Labels,Avery 505,59.00,4.00,0.00%,29.60,167668,TC-21295
TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,260.00,4.00,0.00%,124.78,167682,ZD-21925
OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,31.00,4.00,0.00%,14.63,167696,BD-11500
OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",286.00,2.00,20.00%,35.69,167703,MC-17575
OFF-LA-10002368,Office Supplies,Labels,Avery 479,8.00,3.00,0.00%,3.60,167724,BF-11170
FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",292.00,6.00,20.00%,18.27,167738,JC-16105
FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,24.00,2.00,0.00%,10.25,167745,GB-14530
OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1924.00,8.00,20.00%,312.68,167752,RW-19690
TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,135.00,3.00,0.00%,37.76,167759,CC-12670
TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,178.00,2.00,20.00%,22.30,167850,AG-10525
OFF-PA-10001977,Office Supplies,Paper,Xerox 194,44.00,1.00,20.00%,15.53,167871,AF-10870
FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,520.00,5.00,0.00%,72.81,167899,JG-15805
OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,330.00,2.00,0.00%,85.90,167913,JL-15835
TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,1400.00,2.00,0.00%,629.99,167920,JL-15835
FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,273.00,3.00,0.00%,30.02,167927,XP-21865
OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",500.00,3.00,20.00%,43.71,167941,JF-15565
OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,26.00,3.00,0.00%,6.63,167976,JL-15505
OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,33.00,10.00,20.00%,11.70,167983,RP-19270
FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",142.00,2.00,0.00%,39.75,167997,CA-11965
FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,393.00,3.00,0.00%,43.22,168004,DJ-13420
TEC-PH-10004241,Technology,Phones,Nokia Lumia 1020,1440.00,4.00,20.00%,144.00,168032,DF-13135
OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",429.00,7.00,0.00%,0.00,168046,JD-15895
TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,259.00,3.00,20.00%,64.67,168081,CA-12055
FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",384.00,4.00,32.00%,-67.67,168088,CM-12655
FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.00,3.00,20.00%,23.03,168095,MC-17425
OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,114.00,2.00,20.00%,-21.29,168102,CP-12340
