Order_ID,Order_Date,Ship_Date,Ship_Mode,Year_Order,Customer_ID
106495,6/15/2020,6/17/2020,First Class,2020,AC-10450
106460,2/19/2021,2/22/2021,Second Class,2021,GT-14710
106439,10/31/2019,11/4/2019,Standard Class,2019,GG-14650
106397,7/7/2021,7/13/2021,Standard Class,2021,MJ-17740
106383,3/19/2021,3/21/2021,Second Class,2021,BT-11440
106376,12/5/2019,12/10/2019,Standard Class,2019,BS-11590
106362,12/11/2020,12/15/2020,Standard Class,2020,LC-16885
106355,4/2/2022,4/5/2022,First Class,2022,AT-10435
106341,10/20/2021,10/23/2021,First Class,2021,LF-17185
106334,12/27/2019,1/2/2020,Standard Class,2019,JF-15490
106320,9/25/2020,9/30/2020,Standard Class,2020,EB-13870
106313,8/22/2021,8/26/2021,Standard Class,2021,DG-13300
106306,3/8/2021,3/8/2021,Same Day,2021,PG-18820
106299,8/2/2019,8/8/2019,Standard Class,2019,NZ-18565
106278,9/2/2021,9/5/2021,Second Class,2021,BM-11140
106264,12/26/2019,12/30/2019,Standard Class,2019,CK-12595
106257,4/13/2020,4/17/2020,Second Class,2020,EB-14110
106243,9/30/2021,10/4/2021,Standard Class,2021,GM-14680
106229,6/7/2019,6/11/2019,Second Class,2019,NR-18550
106215,4/16/2020,4/21/2020,Standard Class,2020,BN-11470
106208,12/10/2020,12/15/2020,Standard Class,2020,JW-16075
106187,6/23/2020,6/29/2020,Standard Class,2020,RF-19345
106131,1/14/2022,1/16/2022,First Class,2022,TP-21565
106103,6/10/2022,6/15/2022,Standard Class,2022,SC-20305
106075,9/18/2021,9/23/2021,Standard Class,2021,HM-14980
106054,1/6/2019,1/7/2019,First Class,2019,JO-15145
105991,5/5/2022,5/6/2022,First Class,2022,LH-17020
105984,11/24/2019,11/24/2019,Same Day,2019,MY-18295
105970,3/2/2020,3/7/2020,Standard Class,2020,PA-19060
105963,11/15/2021,11/22/2021,Standard Class,2021,SC-20770
105935,1/26/2022,1/31/2022,Standard Class,2022,BD-11500
105900,9/17/2021,9/23/2021,Standard Class,2021,BS-11590
105893,11/11/2019,11/18/2019,Standard Class,2019,PK-19075
105872,5/30/2019,6/6/2019,Standard Class,2019,JG-15160
105851,3/13/2022,3/20/2022,Standard Class,2022,SE-20110
105844,10/25/2020,10/27/2020,Second Class,2020,JF-15415
105830,12/31/2021,1/2/2022,First Class,2021,DB-13660
105823,6/22/2022,6/26/2022,Standard Class,2022,RB-19465
105816,12/11/2021,12/17/2021,Standard Class,2021,JM-15265
105809,2/20/2022,2/23/2022,First Class,2022,HW-14935
105781,2/16/2021,2/20/2021,Standard Class,2021,JF-15565
105767,5/23/2019,5/27/2019,Standard Class,2019,AR-10510
105760,6/19/2021,6/20/2021,First Class,2021,KC-16255
105753,10/20/2021,10/26/2021,Standard Class,2021,LC-16960
105746,12/30/2021,1/1/2022,First Class,2021,BD-11605
105732,9/13/2021,9/18/2021,Standard Class,2021,AG-10270
105725,2/18/2020,2/24/2020,Standard Class,2020,GT-14755
105690,11/21/2020,11/26/2020,Second Class,2020,CA-11965
105676,12/1/2020,12/2/2020,Same Day,2020,NM-18520
105662,5/5/2021,5/9/2021,Standard Class,2021,RB-19465
105648,3/3/2019,3/7/2019,Standard Class,2019,EJ-14155
105634,11/8/2020,11/14/2020,Standard Class,2020,HA-14905
105627,3/8/2020,3/12/2020,Standard Class,2020,DK-12895
105613,10/18/2020,10/22/2020,Standard Class,2020,KN-16705
105599,9/7/2020,9/7/2020,Same Day,2020,MC-17275
105585,8/26/2021,8/27/2021,First Class,2021,RF-19735
105578,5/30/2021,6/4/2021,Standard Class,2021,MY-17380
105571,11/7/2020,11/11/2020,Standard Class,2020,CP-12340
105508,9/24/2020,9/29/2020,Standard Class,2020,JF-15190
105494,11/10/2021,11/12/2021,First Class,2021,PC-18745
105473,4/16/2021,4/18/2021,Second Class,2021,BM-11785
105459,8/12/2021,8/17/2021,Second Class,2021,NP-18700
105452,7/28/2021,8/1/2021,Standard Class,2021,BF-11005
105445,2/20/2022,2/25/2022,Second Class,2022,BP-11095
105417,1/7/2019,1/12/2019,Standard Class,2019,VS-21820
105410,3/19/2022,3/22/2022,First Class,2022,ND-18370
105361,3/29/2020,4/4/2020,Standard Class,2020,CM-12115
105354,12/2/2021,12/6/2021,Standard Class,2021,PW-19030
105347,11/24/2020,11/28/2020,Standard Class,2020,DP-13000
105340,11/22/2019,11/25/2019,First Class,2019,EH-14185
105312,11/6/2020,11/9/2020,First Class,2020,MT-17815
105291,10/30/2021,11/4/2021,Standard Class,2021,SP-20920
105284,11/24/2021,12/1/2021,Standard Class,2021,MG-17650
105277,12/4/2021,12/8/2021,Standard Class,2021,LM-17065
105270,11/11/2019,11/18/2019,Standard Class,2019,AP-10915
105263,8/6/2021,8/11/2021,Standard Class,2021,LM-17065
105256,5/20/2021,5/20/2021,Same Day,2021,JK-15730
105249,11/28/2019,11/28/2019,Same Day,2019,DH-13675
105221,11/1/2020,11/3/2020,First Class,2020,VM-21685
105214,6/16/2022,6/19/2022,First Class,2022,TS-21610
105207,1/3/2021,1/8/2021,Standard Class,2021,BO-11350
105193,3/25/2022,3/31/2022,Standard Class,2022,JL-15835
105172,4/4/2019,4/9/2019,Standard Class,2019,PK-18910
105165,9/7/2019,9/10/2019,First Class,2019,SZ-20035
105158,9/5/2020,9/10/2020,Standard Class,2020,SP-20860
105151,3/30/2019,3/31/2019,First Class,2019,SG-20890
105137,10/10/2019,10/10/2019,Same Day,2019,RB-19435
105102,9/15/2020,9/19/2020,Second Class,2020,BM-11575
105081,12/25/2021,12/30/2021,Standard Class,2021,JE-15715
105074,6/24/2022,6/29/2022,Standard Class,2022,MB-17305
105018,11/28/2021,12/2/2021,Standard Class,2021,SK-19990
104983,7/3/2021,7/3/2021,Same Day,2021,FM-14215
104976,12/9/2019,12/16/2019,Standard Class,2019,CK-12760
104969,4/8/2021,4/14/2021,Standard Class,2021,EH-14125
104955,3/19/2022,3/24/2022,Standard Class,2022,CG-12040
104948,11/13/2020,11/17/2020,Standard Class,2020,KH-16510
104941,6/13/2020,6/19/2020,Standard Class,2020,DH-13075
104906,2/13/2022,2/17/2022,Standard Class,2022,JP-15460
104885,3/2/2022,3/8/2022,Standard Class,2022,DB-13555
104871,3/30/2020,4/3/2020,Standard Class,2020,DR-12940
104850,6/13/2022,6/19/2022,Standard Class,2022,TW-21025
104829,11/18/2019,11/21/2019,Second Class,2019,JG-15805
104815,9/3/2021,9/7/2021,Standard Class,2021,RB-19570
104808,2/4/2019,2/8/2019,Second Class,2019,MH-17440
104801,2/13/2022,2/19/2022,Standard Class,2022,FH-14350
104794,12/16/2021,12/19/2021,First Class,2021,KD-16495
104780,5/21/2019,5/25/2019,Standard Class,2019,BT-11530
104773,12/8/2019,12/13/2019,Standard Class,2019,TB-21175
104759,3/31/2019,4/4/2019,Standard Class,2019,DD-13570
104745,5/29/2022,6/4/2022,Standard Class,2022,GT-14755
104738,12/30/2019,1/1/2020,Second Class,2019,SP-20620
104689,12/1/2021,12/5/2021,Standard Class,2021,FH-14365
104661,1/15/2022,1/18/2022,First Class,2022,TB-21250
104647,2/23/2022,3/1/2022,Standard Class,2022,CK-12595
104633,6/12/2021,6/16/2021,Standard Class,2021,EA-14035
104626,9/1/2020,9/8/2020,Standard Class,2020,DR-12940
104619,1/24/2022,1/29/2022,Standard Class,2022,KD-16495
104577,5/12/2022,5/17/2022,Standard Class,2022,CK-12205
104563,3/7/2019,3/12/2019,Standard Class,2019,CM-12715
104514,1/2/2020,1/4/2020,Second Class,2020,CB-12535
104493,10/2/2020,10/8/2020,Standard Class,2020,EB-13705
104486,5/1/2020,5/6/2020,Standard Class,2020,PO-18850
104472,6/2/2019,6/7/2019,Standard Class,2019,CK-12325
104451,5/8/2022,5/12/2022,Second Class,2022,MM-18055
104437,1/27/2022,1/31/2022,Standard Class,2022,TG-21310
104430,10/22/2020,10/26/2020,Standard Class,2020,LT-17110
104402,6/17/2019,6/23/2019,Standard Class,2019,DB-13660
104346,12/11/2020,12/16/2020,Standard Class,2020,IM-15070
104318,5/13/2022,5/18/2022,Standard Class,2022,FH-14275
104311,5/2/2021,5/6/2021,Standard Class,2021,AS-10090
104297,5/29/2020,5/31/2020,First Class,2020,CC-12100
104283,6/27/2019,7/1/2019,Standard Class,2019,LM-17065
104276,11/27/2021,12/3/2021,Standard Class,2021,HF-14995
104269,3/1/2019,3/6/2019,Second Class,2019,DB-13060
104241,1/4/2020,1/9/2020,Standard Class,2020,AG-10495
104220,1/30/2022,2/5/2022,Standard Class,2022,BV-11245
104185,9/3/2020,9/8/2020,Second Class,2020,JB-15400
104178,8/25/2019,8/29/2019,Standard Class,2019,JM-15265
104157,7/25/2021,7/29/2021,Standard Class,2021,MT-17815
104150,8/3/2021,8/5/2021,Second Class,2021,AG-10330
104129,2/27/2020,3/2/2020,Standard Class,2020,ES-14080
104115,6/12/2020,6/16/2020,Standard Class,2020,JH-15910
104080,3/8/2022,3/15/2022,Standard Class,2022,AH-10210
104059,6/13/2020,6/15/2020,Second Class,2020,FC-14245
104052,3/1/2020,3/2/2020,First Class,2020,TP-21565
104038,2/6/2020,2/8/2020,First Class,2020,LO-17170
104010,4/23/2022,4/25/2022,First Class,2022,TD-20995
103996,3/29/2020,3/31/2020,Second Class,2020,RB-19435
103989,3/19/2019,3/21/2019,First Class,2019,MC-17605
103982,3/3/2021,3/8/2021,Standard Class,2021,AA-10315
103961,11/5/2020,11/9/2020,Standard Class,2020,NG-18430
103954,8/9/2020,8/13/2020,Second Class,2020,HR-14770
103947,4/1/2021,4/8/2021,Standard Class,2021,BB-10990
103940,9/17/2019,9/21/2019,Standard Class,2019,BN-11515
103933,9/25/2020,9/27/2020,First Class,2020,DR-12880
103919,10/3/2021,10/7/2021,Standard Class,2021,TP-21565
103905,7/14/2019,7/20/2019,Standard Class,2019,AW-10930
103891,7/12/2021,7/19/2021,Standard Class,2021,KH-16690
103870,12/27/2020,12/31/2020,Standard Class,2020,SP-20860
103849,5/11/2019,5/16/2019,Standard Class,2019,PG-18895
103835,9/24/2020,9/28/2020,Standard Class,2020,SC-20440
103807,12/2/2019,12/9/2019,Standard Class,2019,EM-13825
103800,1/3/2019,1/7/2019,Standard Class,2019,DP-13000
103793,3/26/2020,3/31/2020,Standard Class,2020,BV-11245
103772,6/28/2020,7/2/2020,Standard Class,2020,MP-17470
103744,2/23/2019,2/27/2019,Standard Class,2019,MG-17875
103730,6/12/2021,6/15/2021,First Class,2021,SC-20725
103723,12/1/2020,12/6/2020,Standard Class,2020,BT-11305
103716,4/30/2020,5/6/2020,Standard Class,2020,KB-16585
103709,9/8/2021,9/15/2021,Standard Class,2021,LP-17095
103702,9/12/2019,9/17/2019,Standard Class,2019,AF-10885
103674,12/6/2021,12/10/2021,Standard Class,2021,AP-10720
103660,8/25/2019,8/30/2019,Standard Class,2019,MW-18220
103646,4/21/2021,4/26/2021,Standard Class,2021,SP-20545
103590,11/30/2019,12/4/2019,Standard Class,2019,JL-15505
103527,9/9/2019,9/14/2019,Second Class,2019,CC-12220
103492,10/10/2019,10/15/2019,Standard Class,2019,CM-12715
103471,12/24/2020,12/28/2020,Standard Class,2020,JR-15670
103464,11/18/2021,11/22/2021,Standard Class,2021,PG-18820
103429,5/30/2019,6/1/2019,First Class,2019,LW-16825
103401,11/21/2019,11/26/2019,Standard Class,2019,GR-14560
103373,5/18/2019,5/24/2019,Standard Class,2019,BS-11755
103366,1/15/2019,1/17/2019,First Class,2019,EH-13990
103359,12/22/2021,12/26/2021,Standard Class,2021,LC-16885
103338,3/11/2019,3/15/2019,Standard Class,2019,RB-19435
103331,8/26/2019,9/1/2019,Standard Class,2019,KB-16315
103317,7/5/2019,7/8/2019,First Class,2019,DM-13525
103310,5/10/2019,5/15/2019,Standard Class,2019,GM-14680
103219,11/9/2019,11/13/2019,Standard Class,2019,BF-11215
103205,12/8/2020,12/10/2020,Second Class,2020,JJ-15760
103191,9/22/2019,9/27/2019,Standard Class,2019,VG-21805
103177,5/30/2020,6/1/2020,First Class,2020,EN-13780
103163,6/7/2021,6/11/2021,Standard Class,2021,FM-14290
103135,7/24/2020,7/28/2020,Standard Class,2020,SS-20515
103128,11/11/2021,11/15/2021,Standard Class,2021,SC-20845
103107,7/4/2021,7/4/2021,Same Day,2021,RB-19465
103100,12/20/2019,12/23/2019,First Class,2019,AB-10105
103093,2/3/2020,2/7/2020,Standard Class,2020,FO-14305
103086,10/17/2019,10/19/2019,Second Class,2019,EB-14170
103072,9/27/2020,9/30/2020,Second Class,2020,HW-14935
103058,7/23/2019,7/24/2019,First Class,2019,AG-10270
103037,7/25/2021,7/29/2021,Standard Class,2021,KH-16630
102988,4/5/2019,4/9/2019,Second Class,2019,GM-14695
102981,9/6/2021,9/9/2021,Second Class,2021,MO-17500
102946,6/30/2022,7/5/2022,Standard Class,2022,VP-21730
102932,9/19/2021,9/23/2021,Second Class,2021,SD-20485
102890,6/30/2022,6/30/2022,Same Day,2022,SG-20470
102876,9/7/2020,9/14/2020,Standard Class,2020,LR-17035
102869,9/9/2019,9/14/2019,Second Class,2019,LC-17140
102855,4/5/2020,4/6/2020,Same Day,2020,JF-15415
102848,11/7/2020,11/9/2020,Second Class,2020,KB-16240
102834,3/9/2022,3/13/2022,Standard Class,2022,LW-16990
102820,5/7/2022,5/11/2022,Standard Class,2022,CS-11950
102813,7/2/2021,7/3/2021,First Class,2021,EA-14035
102806,5/21/2020,5/28/2020,Standard Class,2020,HG-14965
102792,12/13/2021,12/19/2021,Standard Class,2021,JC-15340
102778,11/21/2020,11/24/2020,First Class,2020,JH-15820
102771,3/31/2022,4/5/2022,Standard Class,2022,DO-13435
102722,4/18/2020,4/19/2020,First Class,2020,KW-16570
102715,4/11/2019,4/13/2019,Second Class,2019,JK-15370
102673,11/1/2019,11/5/2019,Standard Class,2019,KH-16630
102652,4/6/2019,4/12/2019,Standard Class,2019,AY-10555
102645,1/23/2019,1/28/2019,Standard Class,2019,IM-15055
102631,12/13/2019,12/17/2019,Standard Class,2019,EB-13840
102596,12/27/2021,12/30/2021,First Class,2021,RD-19810
102582,9/15/2020,9/19/2020,Standard Class,2020,NW-18400
102561,7/18/2021,7/22/2021,Standard Class,2021,NK-18490
102554,6/11/2022,6/15/2022,Standard Class,2022,KN-16705
102498,7/24/2021,7/25/2021,First Class,2021,JG-15160
102491,8/24/2020,8/28/2020,Standard Class,2020,KW-16435
102456,2/27/2021,3/1/2021,First Class,2021,DL-12865
102414,5/15/2022,5/18/2022,Second Class,2022,JA-15970
102337,6/13/2022,6/16/2022,First Class,2022,SD-20485
102330,12/29/2019,1/3/2020,Standard Class,2019,AI-10855
102316,3/1/2020,3/3/2020,Second Class,2020,DH-13075
102295,11/24/2019,11/26/2019,Second Class,2019,EH-13990
102288,6/19/2022,6/23/2022,Standard Class,2022,ZC-21910
102281,10/12/2020,10/14/2020,First Class,2020,MP-17470
102274,11/21/2019,11/26/2019,Standard Class,2019,DH-13075
102260,9/22/2020,9/26/2020,Standard Class,2020,SJ-20125
102239,5/5/2021,5/6/2021,First Class,2021,LW-16990
102232,8/5/2021,8/11/2021,Standard Class,2021,MF-17665
102204,5/1/2022,5/6/2022,Standard Class,2022,CJ-12010
102162,9/11/2021,9/16/2021,Standard Class,2021,JF-15565
102141,8/26/2021,8/31/2021,Standard Class,2021,KD-16615
102134,3/14/2021,3/19/2021,Standard Class,2021,SP-20545
102127,6/26/2021,7/2/2021,Standard Class,2021,VP-21760
102092,12/9/2021,12/11/2021,First Class,2021,PM-18940
102085,10/4/2019,10/9/2019,Standard Class,2019,JD-16015
102071,5/9/2019,5/15/2019,Standard Class,2019,PG-18820
102036,9/21/2020,9/27/2020,Standard Class,2020,CS-12130
102016,9/12/2020,9/18/2020,Standard Class,2020,TM-21010
102008,9/30/2019,10/4/2019,Standard Class,2019,RA-19915
101987,6/24/2021,6/30/2021,Standard Class,2021,HL-15040
101980,8/19/2021,8/20/2021,First Class,2021,RP-19390
101966,7/14/2021,7/16/2021,Second Class,2021,BM-11785
101959,2/28/2022,3/6/2022,Standard Class,2022,DB-13660
101938,1/7/2021,1/12/2021,Standard Class,2021,DW-13480
101931,10/28/2019,10/31/2019,First Class,2019,TS-21370
101924,9/4/2020,9/9/2020,Standard Class,2020,KB-16585
101910,11/27/2020,12/3/2020,Standard Class,2020,CD-11920
101889,12/27/2020,12/31/2020,Standard Class,2020,DB-13120
101868,6/9/2020,6/16/2020,Standard Class,2020,MJ-17740
101840,2/6/2022,2/12/2022,Standard Class,2022,SP-20545
101833,11/17/2019,11/22/2019,Second Class,2019,FG-14260
101791,5/27/2021,5/31/2021,Standard Class,2021,BS-11665
101770,3/31/2019,4/4/2019,Standard Class,2019,KB-16240
101742,9/23/2021,9/28/2021,Second Class,2021,CR-12580
101707,8/27/2020,9/1/2020,Standard Class,2020,PF-19165
101700,4/23/2022,4/26/2022,First Class,2022,SO-20335
101693,6/25/2021,6/27/2021,Second Class,2021,LC-17140
101672,10/3/2021,10/7/2021,Standard Class,2021,DB-12910
101651,12/24/2021,12/30/2021,Standard Class,2021,SC-20305
101637,3/24/2022,3/25/2022,Same Day,2022,AC-10615
101630,2/19/2021,2/23/2021,Second Class,2021,CK-12760
101623,2/28/2021,3/6/2021,Standard Class,2021,RR-19525
101616,9/3/2021,9/6/2021,First Class,2021,CY-12745
101602,12/15/2019,12/18/2019,First Class,2019,MC-18100
101560,11/28/2019,12/1/2019,Second Class,2019,CS-12250
101546,12/18/2021,12/24/2021,Standard Class,2021,GK-14620
101539,3/16/2022,3/18/2022,Second Class,2022,VM-21685
101525,5/1/2021,5/4/2021,Second Class,2021,CM-12235
101511,11/21/2020,11/23/2020,Second Class,2020,JE-15745
101497,9/29/2021,10/1/2021,Second Class,2021,PS-18760
101476,9/12/2019,9/13/2019,First Class,2019,SD-20485
101469,7/2/2021,7/8/2021,Standard Class,2021,KH-16360
101462,4/20/2019,4/25/2019,Standard Class,2019,BP-11230
101448,2/27/2021,3/1/2021,Second Class,2021,EB-13930
101434,6/20/2022,6/27/2022,Standard Class,2022,TR-21325
101427,12/26/2019,12/30/2019,Standard Class,2019,AY-10555
101399,1/17/2020,1/24/2020,Standard Class,2020,JS-15940
101392,12/7/2019,12/13/2019,Standard Class,2019,AS-10630
101385,9/25/2021,10/1/2021,Standard Class,2021,JW-16075
101378,7/14/2021,7/14/2021,Same Day,2021,RH-19600
101364,12/22/2019,12/26/2019,Standard Class,2019,TW-21025
101343,7/17/2021,7/22/2021,Standard Class,2021,RA-19885
101336,11/13/2021,11/18/2021,Standard Class,2021,CK-12760
101329,4/22/2021,4/29/2021,Standard Class,2021,MM-17920
101266,8/27/2019,8/30/2019,Second Class,2019,MM-17920
101196,5/12/2021,5/17/2021,Standard Class,2021,FM-14215
101189,2/4/2021,2/9/2021,Standard Class,2021,JB-15400
101175,12/9/2019,12/14/2019,Standard Class,2019,DM-12955
101168,12/25/2021,1/1/2022,Standard Class,2021,SS-20140
101161,10/13/2021,10/20/2021,Standard Class,2021,BW-11110
101154,9/18/2020,9/21/2020,First Class,2020,CM-12190
101147,12/2/2019,12/4/2019,First Class,2019,MC-17575
101126,2/10/2020,2/14/2020,Second Class,2020,NB-18655
101091,12/5/2020,12/9/2020,Second Class,2020,SW-20245
101077,3/25/2022,3/30/2022,Second Class,2022,DB-13660
101049,6/21/2022,6/25/2022,Second Class,2022,AS-10240
101007,2/9/2020,2/13/2020,Second Class,2020,MS-17980
101000,4/9/2020,4/14/2020,Standard Class,2020,IG-15085
100993,2/5/2021,2/10/2021,Standard Class,2021,AZ-10750
100972,11/19/2019,11/24/2019,Second Class,2019,DB-13360
100965,7/7/2021,7/11/2021,Standard Class,2021,RM-19375
100951,6/9/2022,6/10/2022,First Class,2022,NC-18625
100944,9/24/2021,9/28/2021,Standard Class,2021,EH-13765
100930,4/7/2022,4/12/2022,Standard Class,2022,CS-12400
100916,10/21/2019,10/26/2019,Standard Class,2019,FH-14275
100895,6/2/2019,6/6/2019,Standard Class,2019,SV-20785
100888,4/6/2020,4/10/2020,Standard Class,2020,MH-17455
100881,3/28/2019,4/1/2019,Standard Class,2019,DR-12940
100867,10/19/2019,10/24/2019,Standard Class,2019,EH-14125
100860,3/26/2019,3/30/2019,Second Class,2019,CS-12505
100853,9/14/2019,9/19/2019,Standard Class,2019,JB-15400
100839,10/13/2021,10/17/2021,Standard Class,2021,NC-18625
100818,5/31/2020,6/5/2020,Second Class,2020,JM-15265
100790,6/26/2021,7/2/2021,Standard Class,2021,JG-15805
100769,5/16/2020,5/16/2020,Same Day,2020,TH-21550
100762,11/24/2019,11/29/2019,Standard Class,2019,NG-18355
100748,5/13/2022,5/20/2022,Standard Class,2022,RB-19795
100734,9/15/2020,9/20/2020,Standard Class,2020,AC-10615
100720,7/16/2021,7/21/2021,Standard Class,2021,CK-12205
100706,12/16/2019,12/18/2019,Second Class,2019,LE-16810
100685,12/19/2020,12/21/2020,Second Class,2020,SM-20950
100678,4/18/2019,4/22/2019,Standard Class,2019,KM-16720
100671,11/1/2021,11/4/2021,First Class,2021,CS-12490
100657,11/2/2020,11/7/2020,Standard Class,2020,SW-20245
100650,6/29/2022,7/3/2022,Second Class,2022,DK-13225
100636,6/26/2022,6/30/2022,Standard Class,2022,DO-13435
100615,4/20/2022,4/24/2022,Standard Class,2022,SJ-20215
100587,12/10/2021,12/14/2021,Standard Class,2021,SL-20155
100573,9/25/2020,10/1/2020,Standard Class,2020,AM-10705
100566,9/3/2021,9/9/2021,Standard Class,2021,JK-16120
100545,11/22/2020,11/26/2020,Standard Class,2020,IM-15070
100531,9/27/2020,9/29/2020,First Class,2020,NM-18520
100524,3/31/2022,4/2/2022,Second Class,2022,CM-12115
100510,5/12/2021,5/17/2021,Standard Class,2021,HM-14860
100482,4/11/2022,4/15/2022,Standard Class,2022,JL-15130
100468,11/24/2021,12/1/2021,Standard Class,2021,AT-10435
100461,1/8/2021,1/12/2021,Standard Class,2021,JO-15145
100454,11/20/2020,11/25/2020,Standard Class,2020,BM-11650
100426,6/4/2022,6/8/2022,Standard Class,2022,DC-12850
100419,12/16/2021,12/20/2021,Second Class,2021,CC-12670
100405,8/26/2021,8/28/2021,Second Class,2021,TS-21430
100391,5/25/2019,5/29/2019,Standard Class,2019,BW-11065
100384,6/24/2022,7/1/2022,Standard Class,2022,NH-18610
100377,8/28/2020,9/1/2020,Standard Class,2020,TS-21370
100363,4/8/2019,4/15/2019,Standard Class,2019,JM-15655
100328,1/28/2019,2/3/2019,Standard Class,2019,JC-15340
100307,12/15/2021,12/19/2021,Standard Class,2021,TC-21475
100300,6/24/2021,6/26/2021,Second Class,2021,MJ-17740
100293,3/14/2019,3/18/2019,Standard Class,2019,NF-18475
100279,3/10/2019,3/14/2019,Standard Class,2019,SW-20275
